ID,Canonical_Smiles,Inhibition
TRAIN_1450,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CNCCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,99.0
TRAIN_1451,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,29.0
TRAIN_1452,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CCOC)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,87.0
TRAIN_1453,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC(=O)N6CCC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,80.0
TRAIN_1454,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CCN6CCC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,62.0
TRAIN_1455,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6(C)COC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,49.0
TRAIN_1456,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CNC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,74.0
TRAIN_1457,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,22.0
TRAIN_1458,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCCCCCO)ccc3OCC)nc12,50.0
TRAIN_1459,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)Nc4cccc(C(=O)NC(C)C)c4)cc3)c12,34.0
TRAIN_1460,Cc1[nH]c2ncnc(-c3ccc(NC(=O)Nc4cccc(C(=O)NC(C)C)c4)cc3)c2c1C,42.0
TRAIN_1461,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)Nc4cccc(C(=O)NC(C)C)c4)c(F)c3)c12,32.0
TRAIN_1462,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4ccccc4)cc3)c12,13.0
TRAIN_1463,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4ccc(F)cc4)cc3)c12,25.0
TRAIN_1464,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4ccccc4Cl)cc3)c12,37.0
TRAIN_1465,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4cccc(Cl)c4)cc3)c12,42.0
TRAIN_1466,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4ccc(Cl)cc4)cc3)c12,27.0
TRAIN_1467,Cc1ccc(N(CCO)C(=O)Nc2ccc(-c3ncnc4[nH]cc(C)c34)cc2)cc1,5.0
TRAIN_1468,COc1cccc(N(CCO)C(=O)Nc2ccc(-c3ncnc4[nH]cc(C)c34)cc2)c1,44.0
TRAIN_1469,COc1ccc(N(CCO)C(=O)Nc2ccc(-c3ncnc4[nH]cc(C)c34)cc2)cc1,2.0
TRAIN_1470,Cc1[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4ccc(Cl)cc4)c(F)c3)c2c1C,16.0
TRAIN_1471,COCCN(C(=O)Nc1ccc(-c2ncnc3[nH]c(C)c(C)c23)cc1F)c1ccc(Cl)cc1,52.0
TRAIN_1472,COc1cc(NC(=O)C[C@@]2(C)C[C@H](c3cccc(Cl)c3F)[C@@H](c3ccc(Cl)cc3)N([C@H](CS(=O)(=O)C(C)(C)C)C3CC3)C2=O)ccc1C(=O)O,14.0
TRAIN_1473,COc1cc(NC(=O)C[C@@]2(C)C[C@H](c3cccc(Cl)c3)[C@@H](c3ccc(Cl)c(F)c3)N([C@H](CS(=O)(=O)C(C)(C)C)C3CC3)C2=O)ccc1C(=O)O,10.0
TRAIN_1474,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)NC23CCC(C(=O)O)(CC2)CC3)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,10.0
TRAIN_1475,COc1cc(NC(=O)C[C@@]2(C)C[C@H](c3cccc(Cl)c3)[C@@H](c3ccc(Cl)cc3)N([C@H](CS(=O)(=O)C(C)(C)C)C3CC3)C2=O)ccc1C(=O)O,14.0
TRAIN_1476,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)Nc2ccc(C(=O)O)cc2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,10.0
TRAIN_1477,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,10.0
TRAIN_1478,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Br)s4)nc31)[C@H](O)[C@@H]2O,3.1
TRAIN_1479,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2,30.0
TRAIN_1480,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccn3)c12,21.0
TRAIN_1481,Cc1ccc(-c2csc(=O)[nH]2)cc1S(=O)(=O)NC1CCCC1,62.0
TRAIN_1482,COc1ccc(-c2csc(=O)[nH]2)cc1S(=O)(=O)NC1CCCC1,20.0
TRAIN_1483,Nc1ccc(-c2csc(=O)[nH]2)cc1S(=O)(=O)NC1CCCC1,70.0
TRAIN_1484,Cc1c(Br)cc(-c2csc(=O)[nH]2)cc1S(=O)(=O)NC1CCCC1,42.0
TRAIN_1485,Cc1c(N)cc(-c2csc(=O)[nH]2)cc1S(=O)(=O)NC1CCCC1,42.0
TRAIN_1486,O=C(Nc1cc(-c2csc(=O)[nH]2)cc(S(=O)(=O)NC2CCCC2)c1)C1CC1,14.0
TRAIN_1487,O=C(Nc1cc(-c2csc(=O)[nH]2)cc(S(=O)(=O)NC2CCCC2)c1)c1cccs1,17.0
TRAIN_1488,CNc1cc(-c2csc(=O)[nH]2)cc(S(=O)(=O)NC2CCCC2)c1C,41.0
TRAIN_1489,Cl.Fc1cccc(CCCNCCc2ccnc(-n3ccnc3)n2)c1,70.0
TRAIN_1490,CCN1CC(C)(C)OC(=O)C1CC(=O)Nc1ccc(C(C)C)cc1,40.0
TRAIN_1491,C=CCOc1ccc(F)cc1[C@H]1C[C@@H]1CN.Cl,15.0
TRAIN_1492,Cl.NC[C@H]1C[C@@H]1c1cc(F)ccc1OCCF,10.0
TRAIN_1493,COc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1,0.0
TRAIN_1494,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCC2(CCNCC2)C1,0.0
TRAIN_1495,O=C(NO)C1(S(=O)(=O)c2ccc(OCc3ccc(OC(F)(F)F)cc3)cc2)CCC2(CCNCC2)C1,0.0
TRAIN_1496,CNC(=O)c1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1,0.0
TRAIN_1497,O=C(c1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1)N1CCCC1,8.3
TRAIN_1498,CNC(=O)c1ccc(COc2ccc(S(=O)(=O)C3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1,11.6
TRAIN_1499,COc1ccc(C(=O)Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1,0.0
TRAIN_1500,CNC(=O)c1ccc(Oc2ccc(S(=O)(=O)[C@@]3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1,15.9
TRAIN_1501,CNC(=O)c1ccc(Oc2ccc(S(=O)(=O)[C@]3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1,17.6
TRAIN_1502,Cc1nc2ccncc2n2c(-c3ccccc3Cl)nnc12,50.0
TRAIN_1503,COc1cc(NC(=O)CCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c(Cl)cc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,20.0
TRAIN_1504,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,11.0
TRAIN_1505,O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12,70.0
TRAIN_1506,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N)ccc1C(=O)O,89.0
TRAIN_1507,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2NCCCCC(=O)O)ccc1C(=O)O,27.0
TRAIN_1508,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,20.3
TRAIN_1509,CC(=O)Nc1ccc(O)cc1,10.0
TRAIN_1510,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,65.0
TRAIN_1511,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,75.0
TRAIN_1512,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,10.0
TRAIN_1513,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,45.0
TRAIN_1514,O=C(Cn1cncn1)c1ccc(Cl)cc1Cl,50.0
TRAIN_1515,COC(=O)N[C@H](C(=O)NNC[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,95.0
TRAIN_1516,COC(=O)N[C@H](C(=O)NNCc1ccc(-c2ccccn2)cc1)C(C)(C)C,90.0
TRAIN_1517,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,20.0
TRAIN_1518,Cc1ccc(-c2c(-c3nn(C)c4ncnc(N5CC[C@H](N6CCCCC6)C5)c34)cnn2C)cc1,87.0
TRAIN_1519,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,95.0
TRAIN_1520,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,50.0
TRAIN_1521,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,45.0
TRAIN_1522,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,80.0
TRAIN_1523,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,76.0
TRAIN_1524,CC(C)c1cc2c(c(O)c1O)[C@@]1(C(=O)O)CCCC(C)(C)[C@@H]1CC2,11.0
TRAIN_1525,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,42.0
TRAIN_1526,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,10.0
TRAIN_1527,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,20.0
TRAIN_1528,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,43.0
TRAIN_1529,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,10.0
TRAIN_1530,NC(=O)N1c2ccccc2C=Cc2ccccc21,10.0
TRAIN_1531,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,10.0
TRAIN_1532,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,35.0
TRAIN_1533,Clc1ccccc1CN1CCc2sccc2C1,26.0
TRAIN_1534,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,10.0
TRAIN_1535,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,10.0
TRAIN_1536,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,10.0
TRAIN_1537,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,10.0
TRAIN_1538,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,10.0
TRAIN_1539,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,10.0
TRAIN_1540,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,10.0
TRAIN_1541,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,51.0
TRAIN_1542,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,10.0
TRAIN_1543,CCCC(CCC)C(=O)O,10.0
TRAIN_1544,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,10.0
TRAIN_1545,Nc1c2c(nc3ccccc13)CCCC2,10.0
TRAIN_1546,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,10.0
TRAIN_1547,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,56.0
TRAIN_1548,CC(C)NCC(O)COc1cccc2ccccc12,10.0
TRAIN_1549,CCN(CC)CCNC(=O)c1ccc(N)cc1,10.0
TRAIN_1550,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,10.0
TRAIN_1551,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,61.0
TRAIN_1552,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,10.0
TRAIN_1553,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,10.0
TRAIN_1554,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,10.0
TRAIN_1555,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,10.0
TRAIN_1556,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,10.0
TRAIN_1557,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,10.0
TRAIN_1558,CN(C)CCCN1c2ccccc2CCc2ccccc21,10.0
TRAIN_1559,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,10.0
TRAIN_1560,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,10.0
TRAIN_1561,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,45.0
TRAIN_1562,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,10.0
TRAIN_1563,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,21.0
TRAIN_1564,Cn1c(=O)c2c(ncn2C)n(C)c1=O,10.0
TRAIN_1565,CC(C)n1c(=O)ccc2cnc(N[C@H]3CC[C@H](O)CC3)nc21,13.0
TRAIN_1566,CC(C)C(=O)N[C@H]1CC[C@H](Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,33.0
TRAIN_1567,CCNC(=O)N[C@H]1CC[C@H](Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,16.0
TRAIN_1568,CC(C)NC(=O)N[C@H]1CC[C@H](Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,14.0
TRAIN_1569,CCNC(=O)N[C@H]1CC[C@@H](Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,50.0
TRAIN_1570,CC(C)NC(=O)N[C@H]1CC[C@H](Nc2ncc3ccc(=O)n(C4CCCC4)c3n2)CC1,53.0
TRAIN_1571,C[C@H](c1ccc(F)cc1)N(Cc1cccc(C(=O)O)c1)C(=O)c1cnc2ccccc2c1,0.0
TRAIN_1572,C[C@H](c1cccc(Cl)c1)N(Cc1cccc(C(=O)O)c1)C(=O)c1cnc2ccccc2c1,0.0
TRAIN_1573,C[C@H](c1ccc(F)cc1F)N(Cc1cccc(C(=O)O)c1)C(=O)c1cc2ccccc2cn1,0.0
TRAIN_1574,CC[C@H](c1ccc(F)cc1F)N(Cc1cccc(C(=O)O)c1)C(=O)c1cc2ccccn2n1,0.0
TRAIN_1575,C[C@H](c1ccc(F)cc1F)N(Cc1cccc(C(=O)O)n1)C(=O)c1cc2ccccc2cn1,0.0
TRAIN_1576,CC(=O)N1[C@@H]2CC[C@H]1C=C(c1cnc(NCc3ccc4c(c3)OCC4)c(C(=O)NC[C@H]3COc4ccccc4O3)c1)C2,26.0
TRAIN_1577,O=c1cc(CN2CCOc3c(Cl)cc(-n4ccc5cc(F)ccc54)cc3C2)cc[nH]1,10.0
TRAIN_1578,O=c1cc(CN2CCOc3c(Cl)cc(-c4csc5ccccc45)cc3C2)cc[nH]1,10.0
TRAIN_1579,Clc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1cccnc1)C2,89.0
TRAIN_1580,COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1cccc(C#N)c1)C2,32.0
TRAIN_1581,COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1cccc(Cl)c1)C2,24.0
TRAIN_1582,COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1ccc(S(C)(=O)=O)cc1)C2,10.0
TRAIN_1583,COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1ccc(C#N)cc1)C2,13.0
TRAIN_1584,COC(=O)c1ccc(CN2CCOc3c(cc(-c4csc5ccccc45)cc3OC)C2)cc1,10.0
TRAIN_1585,COc1ccc(CN2CCOc3c(cc(-c4csc5ccccc45)cc3OC)C2)cc1,23.0
TRAIN_1586,COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1ccc(C)cc1)C2,14.0
TRAIN_1587,COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1ccc(Cl)cc1)C2,10.0
TRAIN_1588,COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1ccccc1)C2,13.0
TRAIN_1589,COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1ccc(=O)[nH]c1)C2,10.0
TRAIN_1590,COc1ccc(CN2CCOc3c(cc(-c4csc5ccccc45)cc3OC)C2)cn1,21.0
TRAIN_1591,COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1cccnc1OC)C2,28.0
TRAIN_1592,COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1cncnc1)C2,93.0
TRAIN_1593,COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1ccncc1)C2,89.0
TRAIN_1594,COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1ccccn1)C2,39.0
TRAIN_1595,COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1cccnc1)C2,97.0
TRAIN_1596,COc1ccc2ccc(=O)oc2c1CC=C(C)C,27.3
TRAIN_1597,Cc1oc(-c2ccccc2)nc1COc1ccc(CCC(=O)O)cc1,36.24
TRAIN_1598,Cc1ccc(-c2noc(COc3ccc(CCC(=O)O)cc3)n2)cc1,29.18
TRAIN_1599,O=C(O)CCc1ccc(OCc2nc(-c3ccc(Cl)cc3)no2)cc1,50.1
TRAIN_1600,COc1ccc(COc2cnn(CC(=O)c3ccc(CN(C)C)cc3C)c(=O)c2)nc1,85.0
TRAIN_1601,CCO[C@@H](CC(=O)O)c1ccc(O[C@@H]2CCc3c2cccc3C(F)(F)F)cc1,5.0
TRAIN_1602,COc1cc(-c2cn(C3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,42.0
TRAIN_1603,COc1cc(C(=O)/C=C/c2ccc(F)cc2)cc(OC)c1OC,27.2
TRAIN_1604,COc1cccc(OC)c1C(=O)/C=C/c1ccco1,34.4
TRAIN_1605,O=C(NCCNC(=O)c1ccc(-c2ccccc2)cc1)c1ccc(O[C@H]2C3CC4CC2C[C@](C(=O)O)(C4)C3)cc1,10.9
TRAIN_1606,N[C@@]1(C(=O)O)C[C@@H](Sc2nnc[nH]2)[C@H]2[C@H](C(=O)O)[C@H]21,10.0
TRAIN_1607,Cc1cc(-c2ccc(OC(=O)Nc3ccc(-c4cnccn4)cn3)cc2)ccn1,47.0
TRAIN_1608,Cc1cc(-c2ccc(NCC(=O)Nc3ccc(-c4cnccn4)cn3)cc2)ccn1,50.0
TRAIN_1609,Cc1cc(-c2ccc(SCC(=O)Nc3ccc(-c4cnccn4)cn3)cc2)ccn1,60.0
TRAIN_1610,Cc1cc(-c2ccc(CCC(=O)Nc3ccc(-c4cnccn4)cn3)cc2)ccn1,45.0
TRAIN_1611,Cc1cc(-c2ccc(OC(C)C(=O)Nc3ccc(-c4cnccn4)cn3)cc2)ccn1,67.0
TRAIN_1612,NCCCCN(C[C@@H]1CN(C(=O)c2ccccc2)CCN1)[C@H]1CCCc2cccnc21,0.0
TRAIN_1613,NCCCCN(C[C@@H]1CN(S(=O)(=O)c2ccccc2)CCN1)[C@H]1CCCc2cccnc21,0.0
TRAIN_1614,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,35.0
TRAIN_1615,CN1CCN(c2nc(N)nc(/C=C/c3cccc(Cl)c3)n2)CC1,58.0
TRAIN_1616,COc1ccc2c(c1CN1CCNCC1)O/C(=C\c1n[nH]c3ncccc13)C2=O,39.0
TRAIN_1617,COc1ccc2c(c1C(C)N1CCNCC1)O/C(=C\c1n[nH]c3ncccc13)C2=O,1.0
TRAIN_1618,COCCOc1ccc2c(c1C(C)N1CCNCC1)O/C(=C\c1n[nH]c3ncccc13)C2=O,1.0
TRAIN_1619,Nc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cn1,15.0
TRAIN_1620,Nc1ncc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cn1,15.0
TRAIN_1621,O=C(O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1,13.0
TRAIN_1622,O=C(O)CCNc1nc(-c2nccs2)cc(N2CCc3ccccc3CC2)n1,12.0
TRAIN_1623,O=C(O)CCNc1nc(N2CCc3ccccc3CC2)cc(-n2cccn2)n1,3.0
TRAIN_1624,O=C(O)CCNc1nc(N2CCc3ccccc3CC2)cc(-n2nccn2)n1,7.0
TRAIN_1625,O=C(O)CCNc1nc(N2CCc3ccccc3CC2)cc(-n2ccnn2)n1,7.0
TRAIN_1626,O=C(O)CCNc1nc(N2CCc3ccccc3CC2)cc(-n2cc3ccccc3n2)n1,4.0
TRAIN_1627,CC(C)C(=O)NCc1ccc(C(F)F)c(C(=O)Nc2ncc[nH]2)c1,20.0
TRAIN_1628,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,32.0
TRAIN_1629,Cc1c(CC(C)(C)C(=O)[O-])n(Cc2ccc(Cl)cc2)c2ccc(-c3ccc(-c4ccccc4)c(F)c3)cc12.[Na+],46.0
TRAIN_1630,CC(C)C(=O)NCc1ccc(C(F)F)c(C(=O)Nc2ncc(-c3ccc(Cl)cc3)[nH]2)c1,44.0
TRAIN_1631,CC(C)C(=O)NCc1cnc(C(F)F)c(C(=O)Nc2ncc(-c3ccc(Cl)cc3)[nH]2)c1,22.0
TRAIN_1632,Cc1nc(NC(=O)c2cc(CNC(=O)C(C)C)cnc2C(F)F)[nH]c1-c1ccc(Cl)cc1,0.0
TRAIN_1633,Cc1nc(NC(=O)c2cc(CNC(=O)C(C)C)cnc2C(F)F)[nH]c1-c1ccc(C(F)(F)F)cc1,0.0
TRAIN_1634,CCC(=O)NCc1cnc(C(F)F)c(C(=O)Nc2nc(C)c(-c3ccc(C(F)(F)F)cc3)[nH]2)c1,0.0
TRAIN_1635,CC(=O)NCc1cnc(C(F)F)c(C(=O)Nc2nc(C)c(-c3ccc(C(F)(F)F)cc3)[nH]2)c1,19.0
TRAIN_1636,O=C(CCCCCCC(=O)Nc1ccccc1)NO,35.0
TRAIN_1637,O=C(/C=C/c1ccc2c(c1)C(=O)CC1(CCN(Cc3ccc(F)cc3)CC1)O2)NO,34.0
TRAIN_1638,O=C(/C=C/c1ccc2c(c1)C(=O)CC1(CCN(CCc3ccccc3)CC1)O2)NO,40.0
TRAIN_1639,O=C(/C=C/c1ccc2c(c1)C(=O)CC1(CN(Cc3ccccc3)C1)O2)NO,53.0
TRAIN_1640,Cn1cc(CN2CC3(CC(=O)c4cc(/C=C/C(=O)NO)ccc4O3)C2)c2ccccc21,84.0
TRAIN_1641,O=C(/C=C/c1ccc2c(c1)C(=O)CC1(CCN(Cc3ccccc3)C1)O2)NO,69.0
TRAIN_1642,O=C(/C=C/c1ccc2c(c1)C(=O)CC1(CCN(CCc3ccccc3)C1)O2)NO,64.0
TRAIN_1643,CN1CCCC2(CC(=O)c3cc(/C=C/C(=O)NO)ccc3O2)C1,51.0
TRAIN_1644,CN1CCCC2(CC1)CC(=O)c1cc(/C=C/C(=O)NO)ccc1O2,12.0
TRAIN_1645,O=C(/C=C/c1ccc2c(c1)C(=O)CC1(CCCN(CCc3ccccc3)CC1)O2)NO,41.0
TRAIN_1646,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,12.0
